preview_duration_sec,tempo_bpm,beat_confidence,rms_loudness,key,mode,key_strength,spectral_centroid_mean,spectral_rolloff_mean,danceability_score,not_danceable_score,valence,arousal,genre_1,genre_1_score,genre_2,genre_2_score,genre_3,genre_3_score,genre_4,genre_4_score,genre_5,genre_5_score,genre_family_blues,genre_family_brass_and_military,genre_family_children's,genre_family_classical,genre_family_electronic,genre_family_folk_world_and_country,genre_family_funk__soul,genre_family_hip_hop,genre_family_jazz,genre_family_latin,genre_family_non_music,genre_family_pop,genre_family_reggae,genre_family_rock,genre_family_stage_and_screen,audio_feature_error,preview_file
29.92907029478458,112.60946655273438,2.4504339694976807,0.31567394733428955,G,minor,0.8363482356071472,3483.8074479923694,1754.104742005814,0.9999993,7.483875e-07,6.476794,5.408995,Electronic---Electro,0.10336528,Electronic---House,0.09131026,Hip Hop---RnB/Swing,0.08647539,Pop---Ballad,0.08584762,Pop---K-pop,0.06569349,0.0006698256,9.796176e-05,0.0018221606,0.0010075535,0.73546827,0.015320782,0.0768841,0.36670467,0.002028466,0.017398585,0.0072894995,0.28419238,0.17196682,0.14280675,0.007760106,,madonna_featuring_justin_timberlake_timbaland__4_minutes__329064704.0.m4a
29.975510204081633,152.1654815673828,3.0517754554748535,0.34478265047073364,Bb,major,0.9209309220314026,2924.7917829578505,1668.8232421875,0.90037173,0.099628344,5.5838842,5.395677,Rock---Pop Rock,0.17602475,Rock---Alternative Rock,0.14790465,Rock---Hard Rock,0.14191987,Rock---Nu Metal,0.08141237,Pop---Ballad,0.062008597,0.017162746,0.00069862406,0.0011804838,0.0010901436,0.096417464,0.12192379,0.025076516,0.03346546,0.0029049655,0.011908418,0.018971778,0.1668115,0.0047033145,1.1361903,0.0026545918,,luke_bryan__love_you_miss_you_mean_it__1737278881.0.m4a
29.975510204081633,172.2655487060547,2.6704001426696777,0.26099786162376404,C,major,0.9296964406967163,3338.723028555005,933.4276890238003,0.99997026,2.9863006e-05,5.9417706,6.2957006,Hip Hop---Pop Rap,0.09879084,Rock---Alternative Rock,0.09710791,Rock---Pop Rock,0.09351265,Hip Hop---RnB/Swing,0.08402154,Electronic---House,0.0783667,0.006646652,0.00026716504,0.0013582283,0.0013908584,0.6088089,0.072693676,0.21994454,0.5291843,0.024875134,0.0762411,0.01870194,0.20782042,0.031111816,0.5050043,0.024274034,,keith_urban__john_cougar_john_deere_john_3_16__1440846072.0.m4a
29.975510204081633,128.0592041015625,2.6977591514587402,0.3063952624797821,F#,minor,0.9165046811103821,3088.910495138021,1501.257588767415,0.9706877,0.029312268,5.6322675,5.496108,Electronic---Electro House,0.3501784,Electronic---House,0.21773145,Electronic---Bassline,0.18915586,Electronic---Progressive House,0.12271191,Electronic---Electro,0.09581798,0.00018800847,4.0377625e-05,0.00027605548,0.0012284358,1.8687712,0.00850977,0.010257,0.088612415,0.0011473062,0.070205845,0.0021400135,0.13840622,0.006967067,0.0476899,0.001890823,,will_i_am_featuring_justin_bieber__thatpower__1443180801.0.m4a
29.975510204081633,162.5875701904297,1.8809534311294556,0.2042468786239624,G,major,0.8451825976371765,2553.729952738381,1141.5430972450658,0.6017384,0.39826164,4.5153213,4.8946214,Rock---Indie Rock,0.28407338,Rock---Alternative Rock,0.27525523,Rock---Acoustic,0.16141845,Rock---Pop Rock,0.15719303,Rock---Country Rock,0.13219696,0.09188725,0.000292442,0.009011143,0.028990297,0.040479533,0.17809176,0.03395455,0.005862271,0.0158893,0.008116556,0.03154431,0.15275784,0.007854232,1.7128828,0.01177238,,zach_bryan__28__1819829902.0.m4a
29.92907029478458,127.8269271850586,3.200005292892456,0.35096657276153564,F,major,0.8524918556213379,4999.653393554688,1924.7345112645348,0.99999356,6.379145e-06,6.8499813,5.888257,Electronic---Electro House,0.4300037,Electronic---Hands Up,0.42681924,Electronic---House,0.4135554,Electronic---Hard Trance,0.15542771,Electronic---Progressive House,0.14579444,4.2052925e-05,1.1026581e-05,0.00026191815,7.256822e-05,2.469417,0.0012545451,0.0020660383,0.058452148,0.000525785,0.013740358,0.00042687022,0.025789112,0.022121197,0.0046544555,0.000618012,,the_chainsmokers__selfie__1445876398.0.m4a
29.92907029478458,124.99253845214844,2.8097033500671387,0.31188228726387024,D,minor,0.8870853185653687,3630.062102325203,1514.3183366642443,0.9991797,0.00082028663,4.7436914,5.315485,Hip Hop---Trap,0.4728339,Hip Hop---Cloud Rap,0.46955246,Hip Hop---Pop Rap,0.14276092,Hip Hop---Crunk,0.08847199,Hip Hop---Boom Bap,0.08536353,0.0012076346,2.9785147e-05,0.00024428498,0.00012747239,0.060800392,0.020221764,0.019325212,1.6529846,0.0010414256,0.007846106,0.05217938,0.031804986,0.04525717,0.01327097,0.0009805692,,j_cole_bas__100_mil__1567422706.0.m4a
29.975510204081633,118.17897033691406,2.1445062160491943,0.23308631777763367,D,major,0.9234715104103088,1717.242480357734,488.23038107101394,0.89946455,0.1005355,4.716678,4.626205,Electronic---Tropical House,0.390422,Electronic---Deep House,0.23250805,Electronic---Dance-pop,0.16183127,Electronic---Electro House,0.16045974,Electronic---House,0.15717122,0.0024852932,0.0001535967,0.0030010552,0.025595797,1.6900728,0.05097527,0.023077987,0.021538481,0.00745192,0.0072113224,0.0040841186,0.12674302,0.00249498,0.23647785,0.016085938,,taylor_swift__you_re_on_your_own_kid__1651516420.0.m4a
29.975510204081633,161.7160186767578,1.7486457824707031,0.2523428797721863,A,minor,0.8186617493629456,2612.7386403039513,853.1615077157508,0.9980661,0.0019339644,5.206963,5.0494466,Electronic---Tropical House,0.21473986,Electronic---Dance-pop,0.19580558,Electronic---House,0.114681534,Electronic---Hardstyle,0.08771617,Electronic---Electro House,0.08213032,0.0009157429,2.846299e-05,0.0014278844,0.0023919265,1.383209,0.017721094,0.03793743,0.13647673,0.0017341138,0.052732818,0.0032866928,0.22723289,0.019032197,0.07893354,0.005949096,,taylor_swift__ready_for_it__1440934248.0.m4a
29.92907029478458,116.5367660522461,3.0282163619995117,0.3232881724834442,F,minor,0.9141191244125366,2650.243741033983,1219.363531068314,0.9999999,1.4971302e-07,5.482248,5.5773787,Hip Hop---Cloud Rap,0.9367071,Hip Hop---Trap,0.6267269,Hip Hop---Pop Rap,0.38351935,Latin---Reggaeton,0.052797645,Electronic---Dance-pop,0.023756484,6.295455e-05,4.4556828e-06,6.330672e-05,4.3571627e-06,0.06637081,0.00062723574,0.0064529795,2.060127,4.8691112e-05,0.053799592,0.0001257475,0.0047178846,0.010781667,0.015040677,4.467756e-05,,gunna_featuring_lil_baby__25k_jacket__1604377110.0.m4a
29.92907029478458,122.0428466796875,3.6501708030700684,0.309411883354187,G,minor,0.8775392174720764,2902.274562912579,985.7867005813954,1.0,1.4075836e-07,5.8152347,4.9188323,Hip Hop---Trap,0.6809661,Hip Hop---Cloud Rap,0.15525135,Hip Hop---Gangsta,0.07031731,Hip Hop---Hardcore Hip-Hop,0.07001307,Latin---Reggaeton,0.06661612,0.00018427656,1.4779616e-07,2.8226384e-06,1.8458984e-05,0.031410836,0.0002248517,0.0068570524,1.252935,0.00024723625,0.06692618,0.00010881986,0.008458905,0.0059873355,0.0065986435,0.00033688365,,kevin_gates__2_phones__1078703282.0.m4a
29.975510204081633,119.01696014404297,2.9579224586486816,0.34571099281311035,Bb,minor,0.8480553030967712,4595.120664897718,2532.8180177292957,1.0,1.7239298e-09,6.580185,6.3339596,Pop---K-pop,0.312757,Electronic---House,0.30333987,Electronic---Nu-Disco,0.2732148,Electronic---Synth-pop,0.1324948,Electronic---Deep House,0.12540218,0.00057618367,1.6588764e-06,8.215806e-05,1.6555725e-05,1.5720328,0.0027143043,0.17346324,0.059070982,0.004078048,0.0067429687,0.0007636541,0.47242007,0.007562906,0.010795434,0.0012376996,,ariana_grande__yes_and__1724584103.0.m4a
29.975510204081633,88.16676330566406,3.568150281906128,0.30681294202804565,C,major,0.7999403476715088,3086.2930580824154,1610.7402600740131,1.0,4.7564342e-08,5.7321715,5.9749846,Hip Hop---Conscious,0.18574138,Hip Hop---Boom Bap,0.17027251,Hip Hop---Grime,0.16371194,Hip Hop---Jazzy Hip-Hop,0.1540545,Funk / Soul---Neo Soul,0.11272405,0.00058998814,4.8560967e-05,3.481118e-05,2.9126835e-05,0.5130241,0.0030587104,0.21724404,1.2120541,0.010134365,0.016126286,0.0007500537,0.009696702,0.046731092,0.006005449,0.00062581664,,akon__sorry_blame_it_on_me__1610800965.0.m4a
29.92907029478458,139.63800048828125,3.2261741161346436,0.3291451036930084,F,major,0.6605120897293091,2952.55919733565,974.9700218023256,1.0,3.7338e-08,5.6552796,5.1042404,Hip Hop---Trap,0.5985337,Hip Hop---Cloud Rap,0.24675208,Hip Hop---Pop Rap,0.14180386,Hip Hop---Bounce,0.120738454,Hip Hop---Grime,0.06800479,0.00011860941,1.218808e-05,3.9741426e-05,1.4461021e-05,0.29764375,0.0010034567,0.025771229,1.4490978,0.00019774667,0.019014502,0.00035067913,0.11155517,0.009148289,0.014360792,0.002108082,,mike_will_made_it_featuring_miley_cyrus_wiz_khalifa_juicy_j__23__1444899827.0.m4a
29.975510204081633,142.2456512451172,2.7643203735351562,0.2678000032901764,D,major,0.9825661778450012,2978.901841013055,1628.6901515334753,0.6508902,0.34910986,5.6375594,5.6365175,Rock---Alternative Rock,0.18970257,Rock---Pop Rock,0.16162068,Rock---Brit Pop,0.1317369,Rock---Soft Rock,0.12838107,Rock---Indie Rock,0.1054125,0.016765997,0.00024661166,0.0017944626,0.0010952472,0.10713997,0.14414029,0.016584683,0.020651108,0.0057708,0.007800048,0.036774516,0.18150744,0.020654228,1.3184198,0.006459169,,morgan_wallen__98_braves__1818424402.0.m4a
29.975510204081633,94.97154235839844,2.23432993888855,0.22418037056922913,G,major,0.8552049994468689,2350.3556475801734,936.4610040150928,0.99999297,6.946705e-06,4.380047,4.993399,Hip Hop---Jazzy Hip-Hop,0.26843348,Hip Hop---Conscious,0.22493677,Hip Hop---Hardcore Hip-Hop,0.13421601,Hip Hop---Boom Bap,0.1334729,Hip Hop---Gangsta,0.12021996,0.0018558381,0.00012086133,0.00094480603,0.00015639277,0.18596236,0.022342844,0.14080839,1.5011073,0.023297936,0.011917598,0.009290146,0.028059313,0.015813157,0.031994525,0.0028219852,,snoop_dogg_wiz_khalifa_featuring_bruno_mars__young_wild_free__1778118825.0.m4a
29.975510204081633,110.83587646484375,1.5128487348556519,0.31109482049942017,D,major,0.9274452328681946,1933.423636610663,771.1953366873065,0.68019295,0.31980702,4.6890054,4.9154754,Electronic---Tropical House,0.1804525,Electronic---House,0.12612668,Electronic---Dance-pop,0.12333322,Electronic---Deep House,0.097449966,Electronic---Chillwave,0.0885117,0.008762722,0.00013560332,0.00018529018,0.010236554,0.9940474,0.048897475,0.14485927,0.09557494,0.006425121,0.0317199,0.008398841,0.27378184,0.012430272,0.32273522,0.0068553733,,noah_kahan__23__6762758814.0.m4a
29.975510204081633,99.91494750976562,3.6795406341552734,0.29015955328941345,F,minor,0.8359755277633667,2019.9460232855736,960.2108604029605,1.0,8.9204725e-08,4.1778426,5.50256,Hip Hop---Cloud Rap,0.19267416,Latin---Reggaeton,0.124911785,Hip Hop---Trap,0.09735292,Hip Hop---Pop Rap,0.08832008,Funk / Soul---Contemporary R&B,0.083665654,0.00041938483,1.2642982e-07,0.00033815767,2.1884696e-05,0.39163458,0.006860466,0.12704715,0.5497934,0.0009859763,0.12690283,0.0004908053,0.16137663,0.078123555,0.021191373,0.0005446868,,logic_featuring_alessia_cara_khalid__1_800_273_8255__1441002381.0.m4a
29.975510204081633,134.04029846191406,2.862544536590576,0.2419973760843277,F,minor,0.6405454277992249,3428.088212524036,1733.5228509578174,1.0,6.2978445e-09,4.764955,5.098392,Hip Hop---Grime,0.41872618,Hip Hop---Trap,0.29817104,Hip Hop---Hardcore Hip-Hop,0.19299772,Hip Hop---Crunk,0.18413429,Hip Hop---Gangsta,0.17208831,0.00011802366,6.0885804e-06,1.6739274e-05,8.743425e-06,0.18444508,0.001066144,0.01311509,1.8415315,0.00026549085,0.0040715626,0.00063970825,0.006537797,0.0013010008,0.009347659,0.0014570634,,kendrick_lamar__bitch_don_t_kill_my_vibe__1471277625.0.m4a
29.92907029478458,139.83116149902344,2.669386863708496,0.4071909487247467,Eb,minor,0.8704253435134888,2728.0096126822536,625.8483602834302,1.0,2.481105e-08,5.047054,4.7609115,Hip Hop---Grime,0.2404444,Hip Hop---Trap,0.18985318,Hip Hop---Crunk,0.15530503,Hip Hop---Pop Rap,0.14315625,Hip Hop---Conscious,0.10023392,0.0005558325,8.99612e-06,1.7628186e-05,6.914008e-05,0.3183326,0.009081062,0.023040486,1.2279247,0.00028921664,0.0064974097,0.0016256456,0.11995331,0.01746784,0.016017249,0.0052221487,,wiz_khalifa__work_hard_play_hard__1636462613.0.m4a
